model_tag,task_id,layer,head,seq_len,erank,stable_rank,energy_top1,energy_top5,diag_conc,mean_dist,domain,best_method,best_param,best_frob_rel,best_kl_mean,group_id
gemma3_4b,TR01,20,3,509,64.1237,1.0335,0.9676,0.9758,0.1207,164.4515,travel,sparse_topk,40,0.002578,0.026581,gemma3_4b::TR01::20
gemma3_4b,TR01,20,4,509,139.116,1.2553,0.7966,0.8324,0.2949,109.2622,travel,sparse_topk,40,0.001076,0.002636,gemma3_4b::TR01::20
gemma3_4b,TR01,20,5,509,165.9352,1.3019,0.7681,0.7931,0.3698,133.9074,travel,sparse_topk,40,0.001484,0.001559,gemma3_4b::TR01::20
gemma3_4b,TR01,20,6,509,401.8188,2.1399,0.4673,0.4949,0.4316,98.7243,travel,sparse_topk,40,0.006516,0.064585,gemma3_4b::TR01::20
gemma3_4b,TR01,20,7,509,282.0014,2.4232,0.4127,0.4647,0.5315,68.6992,travel,sparse_topk,40,0.002069,0.008191,gemma3_4b::TR01::20
gemma3_4b,TR01,21,0,509,109.294,1.1029,0.9067,0.9257,0.153,152.8295,travel,sparse_topk,40,0.002363,0.013185,gemma3_4b::TR01::21
gemma3_4b,TR01,21,1,509,40.0709,1.0317,0.9693,0.9843,0.0935,213.6861,travel,sparse_topk,40,0.001896,0.010781,gemma3_4b::TR01::21
gemma3_4b,TR01,21,2,509,87.1144,1.1034,0.9063,0.9408,0.0826,142.6831,travel,sparse_topk,40,0.010737,0.123858,gemma3_4b::TR01::21
gemma3_4b,TR01,21,3,509,240.3545,1.4395,0.6947,0.7222,0.45,125.6175,travel,sparse_topk,40,0.001363,0.005203,gemma3_4b::TR01::21
gemma3_4b,TR01,21,4,509,180.4205,1.2986,0.7701,0.7997,0.3723,142.2831,travel,sparse_topk,40,0.001096,0.00158,gemma3_4b::TR01::21
gemma3_4b,TR01,21,5,509,65.7184,1.0324,0.9686,0.9756,0.1513,197.8535,travel,sparse_topk,40,0.001172,0.001602,gemma3_4b::TR01::21
gemma3_4b,TR01,21,6,509,80.9896,1.0747,0.9305,0.9489,0.0883,172.8353,travel,sparse_topk,40,0.002479,0.020884,gemma3_4b::TR01::21
gemma3_4b,TR01,21,7,509,114.5031,1.0535,0.9493,0.9576,0.1674,158.5206,travel,sparse_topk,40,0.005553,0.063002,gemma3_4b::TR01::21
gemma3_4b,TR01,22,0,509,263.0228,1.3191,0.7581,0.7769,0.3961,115.4284,travel,sparse_topk,40,0.006828,0.058872,gemma3_4b::TR01::22
gemma3_4b,TR01,22,1,509,396.9056,2.0338,0.4917,0.5065,0.5715,111.6526,travel,sparse_topk,40,0.00114,0.000205,gemma3_4b::TR01::22
gemma3_4b,TR01,22,2,509,370.8866,1.7209,0.5811,0.6047,0.4033,97.2551,travel,sparse_topk,40,0.008293,0.072802,gemma3_4b::TR01::22
gemma3_4b,TR01,22,3,509,321.3349,1.9539,0.5118,0.5415,0.5585,98.3899,travel,sparse_topk,40,0.001216,0.003974,gemma3_4b::TR01::22
gemma3_4b,TR01,22,4,509,395.1058,1.8651,0.5362,0.5558,0.382,105.4129,travel,sparse_topk,40,0.01172,0.123221,gemma3_4b::TR01::22
gemma3_4b,TR01,22,5,509,209.852,1.4777,0.6767,0.7666,0.2531,102.4098,travel,sparse_topk,40,0.01,0.099234,gemma3_4b::TR01::22
gemma3_4b,TR01,22,6,509,160.2955,1.1412,0.8762,0.8965,0.2364,132.5268,travel,sparse_topk,40,0.00423,0.046394,gemma3_4b::TR01::22
gemma3_4b,TR01,22,7,509,235.1961,1.256,0.7962,0.824,0.2276,119.6115,travel,sparse_topk,40,0.003827,0.042092,gemma3_4b::TR01::22
gemma3_4b,TR01,23,0,509,59.544,1.0451,0.9569,0.9697,0.0675,189.0941,travel,sparse_topk,40,0.002913,0.022841,gemma3_4b::TR01::23
gemma3_4b,TR01,23,1,509,78.839,1.0941,0.914,0.93,0.0589,191.1152,travel,sparse_topk,40,0.001861,0.010841,gemma3_4b::TR01::23
gemma3_4b,TR01,23,2,509,170.3879,1.2283,0.8141,0.8473,0.1953,117.7952,travel,sparse_topk,40,0.006821,0.08115,gemma3_4b::TR01::23
gemma3_4b,TR01,23,3,509,104.2105,1.0941,0.914,0.9409,0.1034,163.6386,travel,sparse_topk,40,0.003556,0.039171,gemma3_4b::TR01::23
gemma3_4b,TR01,23,4,509,15.6815,1.0068,0.9932,0.9967,0.0374,214.334,travel,sparse_topk,40,0.005591,0.05206,gemma3_4b::TR01::23
gemma3_4b,TR01,23,5,509,93.4761,1.0528,0.9498,0.9628,0.1814,189.8434,travel,sparse_topk,40,0.001359,0.004946,gemma3_4b::TR01::23
gemma3_4b,TR01,23,6,509,39.6664,1.0206,0.9799,0.9864,0.0765,212.3655,travel,sparse_topk,40,0.002122,0.016334,gemma3_4b::TR01::23
gemma3_4b,TR01,23,7,509,32.5952,1.0208,0.9796,0.9874,0.0541,222.8188,travel,sparse_topk,40,0.002211,0.015614,gemma3_4b::TR01::23
gemma3_4b,TR01,24,0,509,64.4806,1.052,0.9506,0.9757,0.1172,142.8699,travel,sparse_topk,40,0.013968,0.208289,gemma3_4b::TR01::24
gemma3_4b,TR01,24,1,509,74.0191,1.0801,0.9259,0.966,0.1242,163.7036,travel,sparse_topk,40,0.009308,0.099821,gemma3_4b::TR01::24
gemma3_4b,TR01,24,2,509,67.806,1.0664,0.9378,0.9558,0.1102,189.5156,travel,sparse_topk,40,0.00224,0.016105,gemma3_4b::TR01::24
gemma3_4b,TR01,24,3,509,59.5618,1.0637,0.9401,0.956,0.074,191.6389,travel,sparse_topk,40,0.002052,0.012377,gemma3_4b::TR01::24
gemma3_4b,TR01,24,4,509,130.9483,1.0749,0.9303,0.9408,0.2044,158.5229,travel,sparse_topk,40,0.002977,0.033649,gemma3_4b::TR01::24
gemma3_4b,TR01,24,5,509,104.105,1.0535,0.9492,0.9601,0.1651,156.3637,travel,sparse_topk,40,0.003311,0.039678,gemma3_4b::TR01::24
gemma3_4b,TR01,24,6,509,206.1518,1.1882,0.8416,0.859,0.3191,140.067,travel,sparse_topk,40,0.002409,0.016615,gemma3_4b::TR01::24
gemma3_4b,TR01,24,7,509,100.7569,1.032,0.969,0.975,0.1423,191.5553,travel,sparse_topk,40,0.006761,0.068225,gemma3_4b::TR01::24
gemma3_4b,TR01,25,0,509,93.2777,1.1068,0.9035,0.9263,0.1033,174.2159,travel,sparse_topk,40,0.003186,0.024116,gemma3_4b::TR01::25
gemma3_4b,TR01,25,1,509,36.2218,1.0265,0.9741,0.9838,0.0629,193.1329,travel,sparse_topk,40,0.006175,0.050098,gemma3_4b::TR01::25
gemma3_4b,TR01,25,2,509,72.0321,1.0163,0.984,0.9863,0.1116,188.7198,travel,sparse_topk,40,0.008119,0.087546,gemma3_4b::TR01::25
gemma3_4b,TR01,25,3,509,195.3303,1.2737,0.7851,0.8124,0.3442,129.0674,travel,sparse_topk,40,0.001598,0.00981,gemma3_4b::TR01::25
gemma3_4b,TR01,25,4,509,199.4352,1.2082,0.8277,0.8489,0.2269,154.303,travel,sparse_topk,40,0.001809,0.009579,gemma3_4b::TR01::25
gemma3_4b,TR01,25,5,509,67.2396,1.0368,0.9645,0.9731,0.1139,198.6205,travel,sparse_topk,40,0.001393,0.006192,gemma3_4b::TR01::25
gemma3_4b,TR01,25,6,509,49.0986,1.0186,0.9818,0.9853,0.1112,207.9595,travel,sparse_topk,40,0.001287,0.003094,gemma3_4b::TR01::25
gemma3_4b,TR01,25,7,509,78.9139,1.0616,0.942,0.9536,0.1683,200.9589,travel,sparse_topk,40,0.001176,0.002957,gemma3_4b::TR01::25
gemma3_4b,TR01,26,0,509,17.8045,1.0053,0.9948,0.9966,0.0459,218.9319,travel,sparse_topk,40,0.002474,0.018648,gemma3_4b::TR01::26
gemma3_4b,TR01,26,1,509,20.2372,1.0082,0.9919,0.9949,0.0462,214.7038,travel,sparse_topk,40,0.002045,0.01373,gemma3_4b::TR01::26
gemma3_4b,TR01,26,2,509,34.3114,1.0301,0.9708,0.9886,0.0842,206.5012,travel,sparse_topk,40,0.002795,0.01859,gemma3_4b::TR01::26
gemma3_4b,TR01,26,3,509,176.4569,1.1446,0.8737,0.8872,0.2426,160.289,travel,sparse_topk,40,0.001444,0.005851,gemma3_4b::TR01::26
gemma3_4b,TR01,26,4,509,16.5546,1.0086,0.9915,0.9954,0.035,220.179,travel,sparse_topk,40,0.001854,0.010593,gemma3_4b::TR01::26
gemma3_4b,TR01,26,5,509,46.4735,1.0408,0.9608,0.973,0.0557,194.0021,travel,sparse_topk,40,0.001857,0.011186,gemma3_4b::TR01::26
gemma3_4b,TR01,26,6,509,16.9672,1.0332,0.9679,0.9861,0.0407,206.2465,travel,sparse_topk,40,0.00269,0.017752,gemma3_4b::TR01::26
gemma3_4b,TR01,26,7,509,77.7244,1.0364,0.9649,0.9731,0.138,152.1726,travel,sparse_topk,40,0.008437,0.114134,gemma3_4b::TR01::26
gemma3_4b,TR01,27,0,509,27.4782,1.0077,0.9924,0.9962,0.0699,238.2362,travel,sparse_topk,40,0.001224,0.002553,gemma3_4b::TR01::27
gemma3_4b,TR01,27,1,509,187.6317,1.1893,0.8408,0.859,0.2787,138.7856,travel,sparse_topk,40,0.00304,0.021033,gemma3_4b::TR01::27
gemma3_4b,TR01,27,2,509,30.9687,1.0588,0.9445,0.9646,0.0844,181.4721,travel,sparse_topk,40,0.003856,0.035331,gemma3_4b::TR01::27
gemma3_4b,TR01,27,3,509,174.0636,1.0951,0.9132,0.9228,0.2156,198.2034,travel,sparse_topk,40,0.00119,0.000481,gemma3_4b::TR01::27
gemma3_4b,TR01,27,4,509,84.4215,1.0715,0.9333,0.9404,0.1492,229.767,travel,sparse_topk,20,0.001159,0.000229,gemma3_4b::TR01::27
gemma3_4b,TR01,27,5,509,244.0166,1.1748,0.8512,0.8624,0.288,191.0167,travel,sparse_topk,40,0.001156,1.9e-05,gemma3_4b::TR01::27
gemma3_4b,TR01,27,6,509,134.0562,1.0728,0.9321,0.9436,0.1509,159.3064,travel,sparse_topk,40,0.003027,0.031553,gemma3_4b::TR01::27
gemma3_4b,TR01,27,7,509,173.3606,1.1237,0.8899,0.9066,0.2223,149.9811,travel,sparse_topk,40,0.004371,0.040131,gemma3_4b::TR01::27
gemma3_4b,TR01,28,0,509,207.3698,1.1954,0.8365,0.8558,0.2928,135.4824,travel,sparse_topk,40,0.002673,0.024215,gemma3_4b::TR01::28
gemma3_4b,TR01,28,1,509,14.3725,1.005,0.995,0.9968,0.0435,230.3978,travel,sparse_topk,40,0.001985,0.011349,gemma3_4b::TR01::28
gemma3_4b,TR01,28,2,509,305.6952,1.2444,0.8036,0.8143,0.377,157.6647,travel,sparse_topk,40,0.001113,2.9e-05,gemma3_4b::TR01::28
gemma3_4b,TR01,28,3,509,245.2543,1.1716,0.8535,0.8632,0.3146,171.7971,travel,sparse_topk,40,0.001138,4.7e-05,gemma3_4b::TR01::28
gemma3_4b,TR01,28,4,509,63.0858,1.0343,0.9669,0.9724,0.1317,205.9535,travel,sparse_topk,40,0.001372,0.005417,gemma3_4b::TR01::28
gemma3_4b,TR01,28,5,509,106.7305,1.0595,0.9438,0.9511,0.1717,174.3693,travel,sparse_topk,40,0.003345,0.023852,gemma3_4b::TR01::28
gemma3_4b,TR01,28,6,509,5.0876,1.0007,0.9993,0.9996,0.0286,236.8851,travel,sparse_topk,40,0.004033,0.034332,gemma3_4b::TR01::28
gemma3_4b,TR01,28,7,509,5.4784,1.0051,0.9949,0.9992,0.033,239.495,travel,sparse_topk,40,0.003022,0.023698,gemma3_4b::TR01::28
gemma3_4b,TR01,29,0,509,44.9566,1.0234,0.9771,0.9839,0.0503,196.4317,travel,sparse_topk,40,0.003752,0.032581,gemma3_4b::TR01::29
gemma3_4b,TR01,29,1,509,23.1481,1.021,0.9794,0.9882,0.0308,207.7157,travel,sparse_topk,40,0.002178,0.014853,gemma3_4b::TR01::29
gemma3_4b,TR01,29,2,509,11.853,1.0041,0.9959,0.9974,0.0285,229.8448,travel,sparse_topk,40,0.001714,0.009328,gemma3_4b::TR01::29
gemma3_4b,TR01,29,3,509,11.3076,1.0034,0.9966,0.9979,0.0276,229.2943,travel,sparse_topk,40,0.001637,0.009294,gemma3_4b::TR01::29
gemma3_4b,TR01,29,4,509,31.6964,1.0213,0.9792,0.9859,0.0414,211.5479,travel,sparse_topk,40,0.001854,0.011776,gemma3_4b::TR01::29
gemma3_4b,TR01,29,5,509,21.9851,1.0074,0.9926,0.9947,0.0376,219.7174,travel,sparse_topk,40,0.002402,0.017838,gemma3_4b::TR01::29
gemma3_4b,TR01,29,6,509,28.1167,1.0121,0.9881,0.9923,0.0782,243.7296,travel,sparse_topk,40,0.001134,8.5e-05,gemma3_4b::TR01::29
gemma3_4b,TR01,29,7,509,41.1311,1.0168,0.9835,0.9881,0.1243,227.3092,travel,sparse_topk,40,0.003471,0.021101,gemma3_4b::TR01::29
gemma3_4b,TR01,30,0,509,18.9603,1.0073,0.9927,0.9957,0.0511,211.3457,travel,sparse_topk,40,0.002917,0.022952,gemma3_4b::TR01::30
gemma3_4b,TR01,30,1,509,107.6062,1.0902,0.9173,0.9268,0.1792,166.3839,travel,sparse_topk,40,0.005836,0.057319,gemma3_4b::TR01::30
gemma3_4b,TR01,30,2,509,22.4391,1.0073,0.9927,0.9951,0.0503,218.4353,travel,sparse_topk,40,0.002132,0.013714,gemma3_4b::TR01::30
gemma3_4b,TR01,30,3,509,33.2265,1.012,0.9881,0.992,0.0664,211.3139,travel,sparse_topk,40,0.002075,0.014063,gemma3_4b::TR01::30
gemma3_4b,TR01,30,4,509,125.7051,1.0786,0.9272,0.9369,0.184,159.635,travel,sparse_topk,40,0.004283,0.042403,gemma3_4b::TR01::30
gemma3_4b,TR01,30,5,509,42.4081,1.0133,0.9868,0.9904,0.0743,193.6712,travel,sparse_topk,40,0.004452,0.048441,gemma3_4b::TR01::30
gemma3_4b,TR01,30,6,509,59.508,1.0178,0.9825,0.9863,0.0985,185.7469,travel,sparse_topk,40,0.005373,0.058402,gemma3_4b::TR01::30
gemma3_4b,TR01,30,7,509,47.3815,1.013,0.9872,0.9906,0.0825,190.0421,travel,sparse_topk,40,0.003249,0.032761,gemma3_4b::TR01::30
gemma3_4b,TR01,31,0,509,12.0619,1.0046,0.9954,0.9984,0.0555,232.8681,travel,sparse_topk,40,0.003161,0.024797,gemma3_4b::TR01::31
gemma3_4b,TR01,31,1,509,3.9584,1.0005,0.9995,0.9997,0.0296,241.123,travel,sparse_topk,40,0.002204,0.016041,gemma3_4b::TR01::31
gemma3_4b,TR01,31,2,509,266.3577,1.1912,0.8395,0.849,0.271,160.6878,travel,sparse_topk,40,0.00525,0.051607,gemma3_4b::TR01::31
gemma3_4b,TR01,31,3,509,286.6993,1.5798,0.633,0.6615,0.4135,95.1268,travel,sparse_topk,40,0.001745,0.010939,gemma3_4b::TR01::31
gemma3_4b,TR01,31,4,509,254.026,1.1412,0.8763,0.8827,0.2362,168.4061,travel,sparse_topk,40,0.005297,0.055688,gemma3_4b::TR01::31
gemma3_4b,TR01,31,5,509,303.1812,3.0615,0.3266,0.3971,0.3846,71.8656,travel,sparse_topk,40,0.006172,0.058054,gemma3_4b::TR01::31
gemma3_4b,TR01,31,6,509,301.8432,1.265,0.7905,0.8008,0.2889,148.0045,travel,sparse_topk,40,0.010396,0.105268,gemma3_4b::TR01::31
gemma3_4b,TR01,31,7,509,334.8474,1.7363,0.5759,0.6099,0.3954,94.733,travel,sparse_topk,40,0.004146,0.035124,gemma3_4b::TR01::31
gemma3_4b,TR01,32,0,509,63.0153,1.0423,0.9595,0.9676,0.1305,194.124,travel,sparse_topk,40,0.003458,0.024194,gemma3_4b::TR01::32
gemma3_4b,TR01,32,1,509,32.6343,1.0174,0.9829,0.9884,0.0722,194.1045,travel,sparse_topk,40,0.005032,0.058142,gemma3_4b::TR01::32
gemma3_4b,TR01,32,2,509,396.1268,2.508,0.3987,0.4119,0.551,109.0436,travel,sparse_topk,40,0.00216,0.015065,gemma3_4b::TR01::32
gemma3_4b,TR01,32,3,509,170.3126,1.1022,0.9073,0.9173,0.21,176.5366,travel,sparse_topk,40,0.003407,0.027831,gemma3_4b::TR01::32
gemma3_4b,TR01,32,4,509,87.8836,1.0804,0.9256,0.936,0.1901,218.8914,travel,sparse_topk,40,0.001083,0.001082,gemma3_4b::TR01::32
gemma3_4b,TR01,32,5,509,174.0303,1.0956,0.9127,0.925,0.2723,173.9185,travel,sparse_topk,40,0.001213,0.002076,gemma3_4b::TR01::32
gemma3_4b,TR01,32,6,509,205.1468,1.1468,0.872,0.884,0.3067,164.673,travel,sparse_topk,40,0.0017,0.008073,gemma3_4b::TR01::32
gemma3_4b,TR01,32,7,509,149.7125,1.1453,0.8731,0.8818,0.2309,207.6779,travel,sparse_topk,40,0.001575,0.007102,gemma3_4b::TR01::32
gemma3_4b,TR01,33,0,509,161.7689,1.1266,0.8876,0.9155,0.211,137.6544,travel,sparse_topk,40,0.019159,0.210673,gemma3_4b::TR01::33
gemma3_4b,TR01,33,1,509,23.5403,1.0119,0.9882,0.9945,0.0739,213.4257,travel,sparse_topk,40,0.006056,0.060557,gemma3_4b::TR01::33
gemma3_4b,TR01,33,2,509,356.5092,1.7272,0.579,0.6056,0.5211,108.4237,travel,sparse_topk,40,0.001289,0.006119,gemma3_4b::TR01::33
gemma3_4b,TR01,33,3,509,248.0007,1.1244,0.8894,0.9026,0.2386,170.8118,travel,sparse_topk,40,0.006128,0.061354,gemma3_4b::TR01::33
gemma3_4b,TR01,33,4,509,218.3161,1.139,0.8779,0.8854,0.2358,182.7964,travel,sparse_topk,40,0.003837,0.038267,gemma3_4b::TR01::33
gemma3_4b,TR01,33,5,509,344.522,2.5021,0.3997,0.4281,0.5395,64.7274,travel,sparse_topk,40,0.002526,0.018804,gemma3_4b::TR01::33
gemma3_4b,TR01,33,6,509,335.5595,3.7884,0.264,0.3083,0.5597,50.4055,travel,sparse_topk,40,0.005402,0.053271,gemma3_4b::TR01::33
gemma3_4b,TR01,33,7,509,503.8923,120.8943,0.0083,0.0173,0.9471,11.0949,travel,sparse_topk,40,0.00117,0.001957,gemma3_4b::TR01::33
gemma3_4b,TR02,0,0,516,133.3367,1.3108,0.7629,0.8065,0.1215,89.3285,travel,sparse_topk,40,0.022308,0.603268,gemma3_4b::TR02::0
gemma3_4b,TR02,0,1,516,244.7246,4.15,0.241,0.2951,0.2503,76.1765,travel,sparse_topk,40,0.016353,0.414203,gemma3_4b::TR02::0
gemma3_4b,TR02,0,2,516,240.2835,2.5042,0.3993,0.4706,0.2795,49.3898,travel,sparse_topk,40,0.014806,0.23578,gemma3_4b::TR02::0
gemma3_4b,TR02,0,3,516,106.3432,1.629,0.6139,0.836,0.0833,91.3576,travel,sparse_topk,40,0.048242,0.978876,gemma3_4b::TR02::0
gemma3_4b,TR02,0,4,516,395.5171,85.6737,0.0117,0.0439,0.9322,3.0517,travel,sparse_topk,40,0.001004,0.000569,gemma3_4b::TR02::0
gemma3_4b,TR02,0,5,516,201.8916,7.5746,0.132,0.3193,0.248,45.0743,travel,sparse_topk,40,0.007667,0.088382,gemma3_4b::TR02::0
gemma3_4b,TR02,0,6,516,343.7004,3.3677,0.2969,0.3111,0.5403,98.5621,travel,sparse_topk,40,0.001092,9.3e-05,gemma3_4b::TR02::0
gemma3_4b,TR02,0,7,516,253.0692,2.0326,0.492,0.518,0.4156,122.9611,travel,sparse_topk,40,0.002021,0.01174,gemma3_4b::TR02::0
gemma3_4b,TR02,1,0,516,203.2202,1.4371,0.6958,0.7086,0.3115,167.4685,travel,sparse_topk,40,0.001142,0.001114,gemma3_4b::TR02::1
gemma3_4b,TR02,1,1,516,204.8619,1.5477,0.6461,0.6636,0.3453,153.686,travel,sparse_topk,40,0.001121,0.001363,gemma3_4b::TR02::1
gemma3_4b,TR02,1,2,516,179.9925,1.9614,0.5098,0.7036,0.1651,87.6539,travel,sparse_topk,40,0.030055,0.416022,gemma3_4b::TR02::1
gemma3_4b,TR02,1,3,516,72.3669,1.0875,0.9196,0.9607,0.0767,122.5045,travel,sparse_topk,40,0.029163,0.56924,gemma3_4b::TR02::1
gemma3_4b,TR02,1,4,516,268.4407,5.1992,0.1923,0.2602,0.4148,55.3787,travel,sparse_topk,40,0.005398,0.06745,gemma3_4b::TR02::1
gemma3_4b,TR02,1,5,516,102.6985,1.1668,0.8571,0.8843,0.0301,164.9808,travel,sparse_topk,40,0.005548,0.069963,gemma3_4b::TR02::1
gemma3_4b,TR02,1,6,516,71.2816,1.0722,0.9327,0.952,0.0992,157.8058,travel,sparse_topk,40,0.00112,0.0015,gemma3_4b::TR02::1
gemma3_4b,TR02,1,7,516,88.6032,1.1121,0.8992,0.9145,0.1358,179.7071,travel,sparse_topk,40,0.001131,0.000122,gemma3_4b::TR02::1
gemma3_4b,TR02,2,0,516,103.7914,1.1536,0.8669,0.8906,0.1931,199.1977,travel,sparse_topk,40,0.001228,0.004309,gemma3_4b::TR02::2
gemma3_4b,TR02,2,1,516,188.6838,1.7396,0.5748,0.6237,0.3507,124.6465,travel,sparse_topk,40,0.001417,0.009114,gemma3_4b::TR02::2
gemma3_4b,TR02,2,2,516,381.0355,3.0331,0.3297,0.3487,0.6411,86.9007,travel,sparse_topk,40,0.001442,0.006267,gemma3_4b::TR02::2
gemma3_4b,TR02,2,3,516,301.4794,1.8817,0.5314,0.5594,0.5223,108.0004,travel,sparse_topk,40,0.001712,0.011003,gemma3_4b::TR02::2
gemma3_4b,TR02,2,4,516,362.8299,2.4001,0.4166,0.4553,0.3312,90.0462,travel,sparse_topk,40,0.016531,0.206107,gemma3_4b::TR02::2
gemma3_4b,TR02,2,5,516,274.2303,2.7126,0.3687,0.4128,0.5063,100.4024,travel,sparse_topk,40,0.008537,0.102493,gemma3_4b::TR02::2
gemma3_4b,TR02,2,6,516,194.7699,5.6836,0.1759,0.2773,0.4953,18.9031,travel,sparse_topk,40,0.001552,0.011938,gemma3_4b::TR02::2
gemma3_4b,TR02,2,7,516,189.0675,1.3737,0.728,0.7681,0.0966,86.2083,travel,sparse_topk,40,0.003876,0.059304,gemma3_4b::TR02::2
gemma3_4b,TR02,3,0,516,173.6649,1.5085,0.6629,0.7179,0.3482,139.3769,travel,sparse_topk,40,0.003147,0.027725,gemma3_4b::TR02::3
gemma3_4b,TR02,3,1,516,164.1034,1.2259,0.8157,0.8368,0.2373,127.8147,travel,sparse_topk,40,0.002999,0.0326,gemma3_4b::TR02::3
gemma3_4b,TR02,3,2,516,173.9423,1.253,0.7981,0.8177,0.3117,143.6454,travel,sparse_topk,40,0.001629,0.009612,gemma3_4b::TR02::3
gemma3_4b,TR02,3,3,516,260.6357,3.0785,0.3248,0.3678,0.5578,91.8373,travel,sparse_topk,40,0.002145,0.016039,gemma3_4b::TR02::3
gemma3_4b,TR02,3,4,516,223.2221,1.6131,0.6199,0.6459,0.4498,107.6259,travel,sparse_topk,40,0.002384,0.020574,gemma3_4b::TR02::3
gemma3_4b,TR02,3,5,516,269.7198,1.8113,0.5521,0.5918,0.3521,85.8025,travel,sparse_topk,40,0.007187,0.070412,gemma3_4b::TR02::3
gemma3_4b,TR02,3,6,516,150.2359,2.0298,0.4927,0.5638,0.2911,85.2623,travel,sparse_topk,40,0.003552,0.035115,gemma3_4b::TR02::3
gemma3_4b,TR02,3,7,516,224.862,1.7783,0.5623,0.6084,0.3829,123.0208,travel,sparse_topk,40,0.003371,0.030217,gemma3_4b::TR02::3
gemma3_4b,TR02,4,0,516,191.4168,1.6533,0.6049,0.7156,0.1839,78.106,travel,sparse_topk,40,0.017716,0.244829,gemma3_4b::TR02::4
gemma3_4b,TR02,4,1,516,189.3307,4.9416,0.2024,0.4277,0.302,53.8031,travel,sparse_topk,40,0.002857,0.024883,gemma3_4b::TR02::4
gemma3_4b,TR02,4,2,516,136.407,1.2082,0.8277,0.8549,0.0415,155.2477,travel,sparse_topk,40,0.003153,0.030581,gemma3_4b::TR02::4
gemma3_4b,TR02,4,3,516,242.5692,1.4378,0.6955,0.7264,0.2788,94.5931,travel,sparse_topk,40,0.002016,0.015756,gemma3_4b::TR02::4
gemma3_4b,TR02,4,4,516,145.6083,3.4654,0.2886,0.453,0.2906,33.4111,travel,sparse_topk,40,0.001991,0.012623,gemma3_4b::TR02::4
gemma3_4b,TR02,4,5,516,276.3186,4.9426,0.2023,0.255,0.6909,41.8599,travel,sparse_topk,40,0.002853,0.019348,gemma3_4b::TR02::4
gemma3_4b,TR02,4,6,516,497.9341,156.0657,0.0064,0.0219,0.9098,10.8391,travel,sparse_topk,40,0.001726,0.009792,gemma3_4b::TR02::4
gemma3_4b,TR02,4,7,516,87.826,1.8396,0.5436,0.8446,0.0671,102.3209,travel,sparse_topk,40,0.041439,0.688779,gemma3_4b::TR02::4
gemma3_4b,TR02,5,0,516,172.8038,1.1917,0.8391,0.8565,0.0973,154.1923,travel,sparse_topk,40,0.001798,0.010971,gemma3_4b::TR02::5
gemma3_4b,TR02,5,1,516,53.4111,1.0341,0.967,0.9758,0.0409,219.2827,travel,sparse_topk,40,0.001403,0.004949,gemma3_4b::TR02::5
gemma3_4b,TR02,5,2,516,53.4826,1.0504,0.9521,0.9634,0.0411,223.0957,travel,sparse_topk,40,0.002123,0.01312,gemma3_4b::TR02::5
gemma3_4b,TR02,5,3,516,75.9997,1.081,0.9251,0.9386,0.0211,208.9441,travel,sparse_topk,40,0.002833,0.018221,gemma3_4b::TR02::5
gemma3_4b,TR02,5,4,516,232.7729,2.1723,0.4603,0.53,0.4368,84.5656,travel,sparse_topk,40,0.004273,0.033689,gemma3_4b::TR02::5
gemma3_4b,TR02,5,5,516,71.1437,1.0431,0.9586,0.9743,0.06,153.1734,travel,sparse_topk,40,0.024587,0.350239,gemma3_4b::TR02::5
gemma3_4b,TR02,5,6,516,151.1896,1.2189,0.8204,0.8881,0.1002,112.4007,travel,sparse_topk,40,0.009833,0.132187,gemma3_4b::TR02::5
gemma3_4b,TR02,5,7,516,91.756,1.2692,0.7879,0.8779,0.1307,140.0211,travel,sparse_topk,40,0.01327,0.154713,gemma3_4b::TR02::5
gemma3_4b,TR02,6,0,516,83.8932,1.0769,0.9286,0.9458,0.1096,141.7985,travel,sparse_topk,40,0.00636,0.071744,gemma3_4b::TR02::6
gemma3_4b,TR02,6,1,516,182.0803,1.2278,0.8145,0.8403,0.2985,123.4081,travel,sparse_topk,40,0.005248,0.048155,gemma3_4b::TR02::6
gemma3_4b,TR02,6,2,516,166.7993,2.011,0.4973,0.656,0.1955,105.1175,travel,sparse_topk,40,0.012393,0.127416,gemma3_4b::TR02::6
gemma3_4b,TR02,6,3,516,132.6622,2.0004,0.4999,0.799,0.1539,108.844,travel,sparse_topk,40,0.01055,0.118404,gemma3_4b::TR02::6
gemma3_4b,TR02,6,4,516,114.415,1.0959,0.9125,0.937,0.0477,156.614,travel,sparse_topk,40,0.012567,0.175538,gemma3_4b::TR02::6
gemma3_4b,TR02,6,5,516,61.7827,1.0312,0.9698,0.9818,0.0915,133.6111,travel,sparse_topk,40,0.023279,0.369631,gemma3_4b::TR02::6
gemma3_4b,TR02,6,6,516,229.7323,1.9444,0.5143,0.5628,0.4418,92.4449,travel,sparse_topk,40,0.007479,0.075768,gemma3_4b::TR02::6
gemma3_4b,TR02,6,7,516,298.09,1.3802,0.7246,0.7534,0.3272,103.0126,travel,sparse_topk,40,0.018598,0.20399,gemma3_4b::TR02::6
gemma3_4b,TR02,7,0,516,389.1764,2.9566,0.3382,0.3602,0.6513,86.9728,travel,sparse_topk,40,0.001069,0.000549,gemma3_4b::TR02::7
