model_tag,task_id,layer,head,seq_len,erank,stable_rank,energy_top1,energy_top5,diag_conc,mean_dist,domain,best_non_sparse_method,best_non_sparse_param,best_non_sparse_frob_rel,best_non_sparse_kl_mean,group_id
ministral8b,TR05,13,23,711,67.6486,1.0489,0.9534,0.9715,0.0155,307.7355,travel,lowrank,16,0.180247,0.391067,ministral8b::TR05::13
ministral8b,TR05,13,24,711,170.9773,1.1669,0.857,0.9211,0.1209,168.8066,travel,lowrank,16,0.261184,0.626492,ministral8b::TR05::13
ministral8b,TR05,13,25,711,128.7397,1.1395,0.8776,0.9408,0.1082,191.6902,travel,lowrank,16,0.238959,0.576951,ministral8b::TR05::13
ministral8b,TR05,13,26,711,145.8824,1.1413,0.8762,0.9319,0.1148,183.5327,travel,lowrank,16,0.246435,0.600681,ministral8b::TR05::13
ministral8b,TR05,13,27,711,135.6167,1.1171,0.8951,0.9474,0.1003,199.6651,travel,lowrank,16,0.219053,0.557889,ministral8b::TR05::13
ministral8b,TR05,13,28,711,112.4426,1.1359,0.8804,0.9347,0.0666,215.0762,travel,lowrank,16,0.233454,0.522614,ministral8b::TR05::13
ministral8b,TR05,13,29,711,63.8986,1.0785,0.9273,0.9859,0.0526,244.4221,travel,lowrank,16,0.127363,0.345994,ministral8b::TR05::13
ministral8b,TR05,13,30,711,64.238,1.0846,0.922,0.9778,0.0416,277.8371,travel,lowrank,16,0.153612,0.349474,ministral8b::TR05::13
ministral8b,TR05,13,31,711,74.9812,1.084,0.9225,0.9679,0.0564,259.6578,travel,lowrank,16,0.170216,0.370274,ministral8b::TR05::13
ministral8b,TR05,14,0,711,177.0389,1.1879,0.8418,0.8943,0.2164,219.9425,travel,lowrank,16,0.370513,0.978306,ministral8b::TR05::14
ministral8b,TR05,14,1,711,223.4107,1.2233,0.8175,0.8651,0.2939,228.6,travel,lowrank,16,0.431194,1.240896,ministral8b::TR05::14
ministral8b,TR05,14,2,711,199.7261,1.3126,0.7618,0.837,0.2611,198.7997,travel,lowrank,16,0.423862,1.115717,ministral8b::TR05::14
ministral8b,TR05,14,3,711,42.829,1.073,0.932,0.9824,0.0415,300.8683,travel,lowrank,16,0.151059,0.295418,ministral8b::TR05::14
ministral8b,TR05,14,4,711,198.5175,1.1184,0.8941,0.9059,0.222,184.6832,travel,lowrank,16,0.299071,0.823905,ministral8b::TR05::14
ministral8b,TR05,14,5,711,339.6,3.2019,0.3123,0.3595,0.5263,101.2188,travel,monarch,2,0.480405,3.661808,ministral8b::TR05::14
ministral8b,TR05,14,6,711,159.8199,2.4094,0.415,0.6325,0.1331,108.3554,travel,lowrank,16,0.430209,0.688527,ministral8b::TR05::14
ministral8b,TR05,14,7,711,694.4025,26.1239,0.0383,0.049,0.7661,62.1579,travel,monarch,2,0.200124,2.149071,ministral8b::TR05::14
ministral8b,TR05,14,8,711,345.3873,1.4625,0.6838,0.744,0.3247,208.638,travel,lowrank,16,0.518888,1.509567,ministral8b::TR05::14
ministral8b,TR05,14,9,711,229.9424,1.2321,0.8117,0.8718,0.2302,210.5544,travel,lowrank,16,0.375411,0.967659,ministral8b::TR05::14
ministral8b,TR05,14,10,711,407.3863,1.5239,0.6562,0.7131,0.34,161.6405,travel,lowrank,16,0.536062,1.329757,ministral8b::TR05::14
ministral8b,TR05,14,11,711,259.3071,1.3565,0.7372,0.8079,0.267,186.5595,travel,lowrank,16,0.473364,1.110865,ministral8b::TR05::14
ministral8b,TR05,14,12,711,277.022,2.189,0.4568,0.5357,0.3052,105.5113,travel,monarch,2,0.564974,3.900302,ministral8b::TR05::14
ministral8b,TR05,14,13,711,330.2924,1.655,0.6042,0.6654,0.3384,120.2532,travel,monarch,2,0.535122,4.261998,ministral8b::TR05::14
ministral8b,TR05,14,14,711,309.6884,1.8068,0.5535,0.6273,0.3612,119.7589,travel,monarch,2,0.51884,4.339931,ministral8b::TR05::14
ministral8b,TR05,14,15,711,267.0446,1.5817,0.6322,0.7096,0.2563,121.5103,travel,lowrank,16,0.520884,0.962429,ministral8b::TR05::14
ministral8b,TR05,14,16,711,111.4216,1.0711,0.9337,0.9751,0.1184,236.012,travel,lowrank,16,0.17844,0.486713,ministral8b::TR05::14
ministral8b,TR05,14,17,711,79.3196,1.0908,0.9168,0.9764,0.0681,229.6666,travel,lowrank,16,0.169003,0.425699,ministral8b::TR05::14
ministral8b,TR05,14,18,711,155.3534,1.1984,0.8345,0.9132,0.1624,188.8264,travel,lowrank,16,0.29242,0.690089,ministral8b::TR05::14
ministral8b,TR05,14,19,711,118.3778,1.1086,0.9021,0.9589,0.1009,201.5446,travel,lowrank,16,0.193001,0.498808,ministral8b::TR05::14
ministral8b,TR05,14,20,711,178.4658,1.2991,0.7698,0.8681,0.0915,205.2536,travel,lowrank,16,0.337484,0.676598,ministral8b::TR05::14
ministral8b,TR05,14,21,711,212.8852,1.5205,0.6577,0.7465,0.146,130.4417,travel,lowrank,16,0.445229,0.849345,ministral8b::TR05::14
ministral8b,TR05,14,22,711,375.0388,1.6755,0.5968,0.6898,0.2163,129.3094,travel,lowrank,16,0.526694,0.944389,ministral8b::TR05::14
ministral8b,TR05,14,23,711,99.8651,1.1205,0.8925,0.961,0.049,222.4164,travel,lowrank,16,0.174071,0.456338,ministral8b::TR05::14
ministral8b,TR05,14,24,711,165.0777,1.2259,0.8157,0.9041,0.1258,198.0513,travel,lowrank,16,0.339448,0.796193,ministral8b::TR05::14
ministral8b,TR05,14,25,711,137.845,1.141,0.8764,0.9445,0.1326,221.05,travel,lowrank,16,0.246426,0.587077,ministral8b::TR05::14
ministral8b,TR05,14,26,711,132.8408,1.2478,0.8014,0.8754,0.1405,203.5963,travel,lowrank,16,0.375632,0.800856,ministral8b::TR05::14
ministral8b,TR05,14,27,711,169.7797,1.1953,0.8366,0.925,0.0886,227.8451,travel,lowrank,16,0.298635,0.719653,ministral8b::TR05::14
ministral8b,TR05,14,28,711,106.7528,1.1064,0.9038,0.9582,0.0867,202.231,travel,lowrank,16,0.192676,0.474524,ministral8b::TR05::14
ministral8b,TR05,14,29,711,121.9817,1.1348,0.8812,0.9557,0.0874,196.7414,travel,lowrank,16,0.198956,0.501319,ministral8b::TR05::14
ministral8b,TR05,14,30,711,210.0816,1.3013,0.7685,0.8641,0.1459,192.5672,travel,lowrank,16,0.364087,0.747231,ministral8b::TR05::14
ministral8b,TR05,14,31,711,134.4098,1.1686,0.8557,0.9431,0.0617,214.284,travel,lowrank,16,0.230068,0.545153,ministral8b::TR05::14
ministral8b,TR05,15,0,711,192.3038,1.4744,0.6783,0.8065,0.2602,187.3668,travel,lowrank,16,0.482724,1.100856,ministral8b::TR05::15
ministral8b,TR05,15,1,711,83.1425,1.1848,0.844,0.9597,0.089,246.2436,travel,lowrank,16,0.190799,0.395322,ministral8b::TR05::15
ministral8b,TR05,15,2,711,155.5429,1.2234,0.8174,0.9271,0.1972,255.319,travel,lowrank,16,0.353662,0.875519,ministral8b::TR05::15
ministral8b,TR05,15,3,711,41.0177,1.0404,0.9612,0.9934,0.0447,233.8502,travel,lowrank,16,0.079887,0.234564,ministral8b::TR05::15
ministral8b,TR05,15,4,711,230.8788,1.5945,0.6272,0.7667,0.1781,170.2354,travel,lowrank,16,0.4396,0.883444,ministral8b::TR05::15
ministral8b,TR05,15,5,711,519.771,2.4751,0.404,0.4977,0.3123,129.3501,travel,monarch,2,0.604141,5.102597,ministral8b::TR05::15
ministral8b,TR05,15,6,711,175.6595,1.3334,0.75,0.8874,0.1326,178.531,travel,lowrank,16,0.296664,0.64905,ministral8b::TR05::15
ministral8b,TR05,15,7,711,214.5103,1.3824,0.7234,0.8393,0.1896,190.4985,travel,lowrank,16,0.401101,0.842165,ministral8b::TR05::15
ministral8b,TR05,15,8,711,267.0028,2.0152,0.4962,0.6443,0.2392,145.4543,travel,lowrank,16,0.582891,1.120752,ministral8b::TR05::15
ministral8b,TR05,15,9,711,182.6586,1.2075,0.8281,0.9243,0.1327,186.4286,travel,lowrank,16,0.280916,0.670427,ministral8b::TR05::15
ministral8b,TR05,15,10,711,602.3076,3.4609,0.2889,0.3403,0.3883,110.1158,travel,monarch,2,0.487361,4.1703,ministral8b::TR05::15
ministral8b,TR05,15,11,711,261.9494,1.947,0.5136,0.6137,0.243,117.2343,travel,lowrank,16,0.573462,1.00391,ministral8b::TR05::15
ministral8b,TR05,15,12,711,676.1891,8.7377,0.1144,0.1302,0.6008,82.5766,travel,monarch,2,0.303135,2.858681,ministral8b::TR05::15
ministral8b,TR05,15,13,711,272.3565,1.3517,0.7398,0.7938,0.3296,154.4312,travel,lowrank,16,0.470603,1.087632,ministral8b::TR05::15
ministral8b,TR05,15,14,711,247.3224,1.1985,0.8344,0.8847,0.2353,163.6818,travel,lowrank,16,0.345135,0.808223,ministral8b::TR05::15
ministral8b,TR05,15,15,711,237.3314,1.2203,0.8194,0.8744,0.1779,151.3398,travel,lowrank,16,0.343146,0.736374,ministral8b::TR05::15
ministral8b,TR05,15,16,711,245.4546,1.2333,0.8109,0.8498,0.2321,164.351,travel,lowrank,16,0.402305,0.85144,ministral8b::TR05::15
ministral8b,TR05,15,17,711,144.0993,1.1692,0.8553,0.9385,0.1158,175.4628,travel,lowrank,16,0.25568,0.570183,ministral8b::TR05::15
ministral8b,TR05,15,18,711,154.5717,1.2203,0.8195,0.9343,0.1003,186.7701,travel,lowrank,16,0.237994,0.583895,ministral8b::TR05::15
ministral8b,TR05,15,19,711,288.9879,1.5733,0.6356,0.756,0.1954,158.6687,travel,lowrank,16,0.457936,0.911729,ministral8b::TR05::15
ministral8b,TR05,15,20,711,320.7418,2.4162,0.4139,0.554,0.2998,131.5833,travel,monarch,2,0.639781,5.412947,ministral8b::TR05::15
ministral8b,TR05,15,21,711,161.1036,1.3139,0.7611,0.92,0.1088,182.5736,travel,lowrank,16,0.267353,0.646999,ministral8b::TR05::15
ministral8b,TR05,15,22,711,261.1585,1.5044,0.6647,0.7834,0.19,147.9323,travel,lowrank,16,0.439599,0.810433,ministral8b::TR05::15
ministral8b,TR05,15,23,711,205.3988,2.1796,0.4588,0.681,0.1169,150.3341,travel,lowrank,16,0.463066,0.75218,ministral8b::TR05::15
ministral8b,TR05,15,24,711,285.3159,2.7106,0.3689,0.4686,0.4271,120.4111,travel,monarch,2,0.557438,4.46228,ministral8b::TR05::15
ministral8b,TR05,15,25,711,512.4159,8.099,0.1235,0.1631,0.7312,91.3086,travel,monarch,2,0.360714,3.208405,ministral8b::TR05::15
ministral8b,TR05,15,26,711,527.1306,3.6902,0.271,0.3354,0.5041,104.7461,travel,monarch,2,0.485085,3.778197,ministral8b::TR05::15
ministral8b,TR05,15,27,711,218.431,1.9495,0.513,0.6291,0.3023,141.9051,travel,lowrank,16,0.563564,1.139482,ministral8b::TR05::15
ministral8b,TR05,15,28,711,62.3342,1.0833,0.9231,0.9857,0.075,259.05,travel,lowrank,16,0.128549,0.335447,ministral8b::TR05::15
ministral8b,TR05,15,29,711,82.0598,1.0783,0.9274,0.9835,0.0922,249.3292,travel,lowrank,16,0.138904,0.418227,ministral8b::TR05::15
ministral8b,TR05,15,30,711,121.6681,1.1268,0.8875,0.9529,0.1262,212.0939,travel,lowrank,16,0.210375,0.55913,ministral8b::TR05::15
ministral8b,TR05,15,31,711,60.0155,1.0882,0.9189,0.9865,0.0637,252.0955,travel,lowrank,16,0.120256,0.348889,ministral8b::TR05::15
ministral8b,TR05,16,0,711,677.8595,10.6886,0.0936,0.1136,0.6286,93.8713,travel,monarch,2,0.325142,3.262816,ministral8b::TR05::16
ministral8b,TR05,16,1,711,279.8872,1.7003,0.5881,0.7354,0.3297,144.5242,travel,lowrank,16,0.531007,1.116944,ministral8b::TR05::16
ministral8b,TR05,16,2,711,114.2483,1.2014,0.8324,0.96,0.1191,239.2,travel,lowrank,16,0.205281,0.521303,ministral8b::TR05::16
ministral8b,TR05,16,3,711,266.7145,3.0688,0.3259,0.4953,0.258,102.6399,travel,monarch,2,0.576004,3.826958,ministral8b::TR05::16
ministral8b,TR05,16,4,711,104.2976,1.2107,0.826,0.9533,0.0886,247.4593,travel,lowrank,16,0.203909,0.511724,ministral8b::TR05::16
ministral8b,TR05,16,5,711,131.3829,1.2231,0.8176,0.95,0.1314,237.1334,travel,lowrank,16,0.243399,0.558227,ministral8b::TR05::16
ministral8b,TR05,16,6,711,134.932,1.1862,0.843,0.9517,0.117,236.4384,travel,lowrank,16,0.215072,0.552257,ministral8b::TR05::16
ministral8b,TR05,16,7,711,110.5727,1.197,0.8354,0.9618,0.1017,240.6482,travel,lowrank,16,0.193331,0.512452,ministral8b::TR05::16
ministral8b,TR05,16,8,711,284.8495,1.4275,0.7005,0.8119,0.3135,176.1407,travel,lowrank,16,0.44429,1.142879,ministral8b::TR05::16
ministral8b,TR05,16,9,711,263.7455,1.3535,0.7388,0.8496,0.2944,176.851,travel,lowrank,16,0.394313,0.948904,ministral8b::TR05::16
ministral8b,TR05,16,10,711,261.4222,1.367,0.7315,0.8445,0.2538,158.3567,travel,lowrank,16,0.401363,0.894656,ministral8b::TR05::16
ministral8b,TR05,16,11,711,651.5632,3.9354,0.2541,0.2985,0.4884,118.9522,travel,monarch,2,0.473589,4.181062,ministral8b::TR05::16
ministral8b,TR05,16,12,711,16.805,1.0823,0.9239,0.9975,0.0267,311.0704,travel,lowrank,16,0.051914,0.159626,ministral8b::TR05::16
ministral8b,TR05,16,13,711,360.4458,1.2841,0.7788,0.8303,0.2785,163.7325,travel,lowrank,16,0.418231,0.95811,ministral8b::TR05::16
ministral8b,TR05,16,14,711,216.118,1.178,0.8489,0.8891,0.2378,200.9534,travel,lowrank,16,0.345074,0.869775,ministral8b::TR05::16
ministral8b,TR05,16,15,711,318.5429,1.3216,0.7567,0.8036,0.2868,163.5596,travel,lowrank,16,0.445432,1.078968,ministral8b::TR05::16
ministral8b,TR05,16,16,711,163.1944,1.1941,0.8375,0.8837,0.0797,238.1712,travel,lowrank,16,0.36661,0.822042,ministral8b::TR05::16
ministral8b,TR05,16,17,711,102.9927,1.1153,0.8966,0.9468,0.0531,287.1713,travel,lowrank,16,0.249227,0.504114,ministral8b::TR05::16
ministral8b,TR05,16,18,711,206.6657,1.3098,0.7635,0.8151,0.232,214.7487,travel,lowrank,16,0.425662,1.032502,ministral8b::TR05::16
ministral8b,TR05,16,19,711,362.2458,1.7634,0.5671,0.6043,0.2915,197.013,travel,lowrank,16,0.676013,1.967006,ministral8b::TR05::16
ministral8b,TR05,16,20,711,80.672,1.0977,0.911,0.9683,0.062,229.2135,travel,lowrank,16,0.166645,0.434215,ministral8b::TR05::16
ministral8b,TR05,16,21,711,73.2688,1.0729,0.932,0.9864,0.0775,238.9407,travel,lowrank,16,0.126483,0.403366,ministral8b::TR05::16
ministral8b,TR05,16,22,711,160.0443,1.188,0.8418,0.9297,0.1328,192.3037,travel,lowrank,16,0.292509,0.646468,ministral8b::TR05::16
ministral8b,TR05,16,23,711,160.1775,1.1695,0.855,0.9314,0.1145,198.4652,travel,lowrank,16,0.266831,0.600455,ministral8b::TR05::16
ministral8b,TR05,16,24,711,154.0045,1.1162,0.8959,0.9452,0.1357,200.8777,travel,lowrank,16,0.23898,0.581935,ministral8b::TR05::16
ministral8b,TR05,16,25,711,79.6544,1.0577,0.9455,0.9812,0.0498,229.4786,travel,lowrank,16,0.140229,0.411592,ministral8b::TR05::16
ministral8b,TR05,16,26,711,391.7414,5.7389,0.1742,0.226,0.603,82.2131,travel,monarch,2,0.362426,2.916798,ministral8b::TR05::16
ministral8b,TR05,16,27,711,309.8823,1.5242,0.6561,0.7026,0.369,139.4696,travel,lowrank,16,0.547817,1.297873,ministral8b::TR05::16
ministral8b,TR05,16,28,711,81.7657,1.105,0.905,0.9715,0.0671,242.7722,travel,lowrank,16,0.170513,0.412257,ministral8b::TR05::16
ministral8b,TR05,16,29,711,45.4476,1.0996,0.9094,0.9853,0.0529,275.1669,travel,lowrank,16,0.137157,0.302896,ministral8b::TR05::16
ministral8b,TR05,16,30,711,83.5556,1.1584,0.8633,0.9696,0.0755,260.2065,travel,lowrank,16,0.18173,0.446071,ministral8b::TR05::16
ministral8b,TR05,16,31,711,141.1339,1.202,0.832,0.9365,0.1297,226.5159,travel,lowrank,16,0.265037,0.623153,ministral8b::TR05::16
ministral8b,TR05,17,0,711,24.3381,1.0565,0.9466,0.9902,0.0332,287.76,travel,lowrank,16,0.081628,0.18557,ministral8b::TR05::17
ministral8b,TR05,17,1,711,22.1669,1.0552,0.9477,0.9962,0.0356,289.759,travel,lowrank,16,0.064128,0.173742,ministral8b::TR05::17
ministral8b,TR05,17,2,711,57.47,1.0732,0.9318,0.9808,0.0421,291.1742,travel,lowrank,16,0.155018,0.301615,ministral8b::TR05::17
ministral8b,TR05,17,3,711,6.9958,1.0508,0.9517,0.9995,0.0217,303.287,travel,lowrank,16,0.025769,0.07314,ministral8b::TR05::17
ministral8b,TR05,17,4,711,190.307,1.351,0.7402,0.8775,0.1587,205.7185,travel,lowrank,16,0.349189,0.773755,ministral8b::TR05::17
ministral8b,TR05,17,5,711,185.1858,1.2881,0.7763,0.8685,0.1396,177.5351,travel,lowrank,16,0.342457,0.719447,ministral8b::TR05::17
ministral8b,TR05,17,6,711,268.528,1.2362,0.8089,0.898,0.1663,181.3825,travel,lowrank,16,0.311628,0.723993,ministral8b::TR05::17
ministral8b,TR05,17,7,711,219.4544,1.3021,0.768,0.8524,0.1784,193.0308,travel,lowrank,16,0.392924,0.857314,ministral8b::TR05::17
ministral8b,TR05,17,8,711,35.6293,1.0661,0.938,0.993,0.03,264.0915,travel,lowrank,16,0.083197,0.260457,ministral8b::TR05::17
ministral8b,TR05,17,9,711,30.1041,1.0779,0.9278,0.9914,0.0274,303.1877,travel,lowrank,16,0.092235,0.208592,ministral8b::TR05::17
ministral8b,TR05,17,10,711,36.7025,1.0671,0.9371,0.9891,0.0327,281.2084,travel,lowrank,16,0.094371,0.251737,ministral8b::TR05::17
ministral8b,TR05,17,11,711,45.4581,1.0894,0.9179,0.9816,0.0379,283.273,travel,lowrank,16,0.156186,0.324936,ministral8b::TR05::17
ministral8b,TR05,17,12,711,150.9075,1.1946,0.8371,0.9364,0.1064,220.1295,travel,lowrank,16,0.271804,0.627819,ministral8b::TR05::17
ministral8b,TR05,17,13,711,83.0647,1.1445,0.8737,0.9656,0.0975,269.2404,travel,lowrank,16,0.214012,0.496529,ministral8b::TR05::17
ministral8b,TR05,17,14,711,138.4205,1.1279,0.8866,0.9598,0.1103,223.2273,travel,lowrank,16,0.203706,0.546267,ministral8b::TR05::17
ministral8b,TR05,17,15,711,65.101,1.1305,0.8845,0.9822,0.0702,259.2388,travel,lowrank,16,0.126151,0.341068,ministral8b::TR05::17
ministral8b,TR05,17,16,711,157.4632,1.1207,0.8923,0.9065,0.1665,303.0891,travel,lowrank,16,0.324163,0.737323,ministral8b::TR05::17
ministral8b,TR05,17,17,711,8.0353,1.0327,0.9684,0.9963,0.0297,324.0601,travel,lowrank,16,0.024776,0.072985,ministral8b::TR05::17
ministral8b,TR05,17,18,711,162.3495,1.0831,0.9233,0.9413,0.1978,208.5507,travel,lowrank,16,0.23671,0.68119,ministral8b::TR05::17
ministral8b,TR05,17,19,711,35.5739,1.0381,0.9633,0.9875,0.0668,325.7093,travel,lowrank,16,0.10414,0.225004,ministral8b::TR05::17
ministral8b,TR05,17,20,711,134.1855,1.3771,0.7262,0.8766,0.1024,174.4703,travel,lowrank,16,0.276508,0.480058,ministral8b::TR05::17
ministral8b,TR05,17,21,711,126.4508,1.2139,0.8238,0.9339,0.1178,229.6597,travel,lowrank,16,0.216304,0.495447,ministral8b::TR05::17
ministral8b,TR05,17,22,711,698.0437,53.9185,0.0185,0.0274,0.7966,48.4766,travel,monarch,2,0.149561,1.679789,ministral8b::TR05::17
ministral8b,TR05,17,23,711,205.9328,1.5999,0.625,0.7585,0.1689,172.198,travel,lowrank,16,0.411313,0.770392,ministral8b::TR05::17
ministral8b,TR05,17,24,711,114.7188,1.1578,0.8637,0.9318,0.1109,219.2558,travel,lowrank,16,0.233693,0.564846,ministral8b::TR05::17
ministral8b,TR05,17,25,711,103.9445,1.1525,0.8677,0.9551,0.0937,229.8866,travel,lowrank,16,0.213764,0.519278,ministral8b::TR05::17
ministral8b,TR05,17,26,711,104.9032,1.1993,0.8338,0.9346,0.0845,217.7053,travel,lowrank,16,0.217718,0.501731,ministral8b::TR05::17
ministral8b,TR05,17,27,711,108.7881,1.1177,0.8947,0.9533,0.103,235.794,travel,lowrank,16,0.211737,0.542001,ministral8b::TR05::17
ministral8b,TR05,17,28,711,59.7201,1.1558,0.8652,0.9756,0.039,268.4298,travel,lowrank,16,0.134305,0.308044,ministral8b::TR05::17
ministral8b,TR05,17,29,711,72.1418,1.139,0.878,0.977,0.0622,257.4145,travel,lowrank,16,0.144284,0.368641,ministral8b::TR05::17
ministral8b,TR05,17,30,711,43.4475,1.1152,0.8967,0.9893,0.0333,279.8851,travel,lowrank,16,0.100591,0.286711,ministral8b::TR05::17
ministral8b,TR05,17,31,711,96.2556,1.1779,0.849,0.9542,0.0693,232.5769,travel,lowrank,16,0.194796,0.487471,ministral8b::TR05::17
ministral8b,TR05,18,0,711,578.3465,2.3873,0.4189,0.4663,0.4118,153.945,travel,monarch,2,0.617629,5.675308,ministral8b::TR05::18
ministral8b,TR05,18,1,711,251.4007,1.4824,0.6746,0.799,0.2388,179.2513,travel,lowrank,16,0.451604,1.039189,ministral8b::TR05::18
ministral8b,TR05,18,2,711,111.2649,1.1638,0.8592,0.9776,0.088,241.3425,travel,lowrank,16,0.157671,0.45502,ministral8b::TR05::18
ministral8b,TR05,18,3,711,316.4298,1.6611,0.602,0.6954,0.3533,162.5385,travel,lowrank,16,0.546732,1.225598,ministral8b::TR05::18
ministral8b,TR05,18,4,711,59.6828,1.0493,0.953,0.9767,0.099,303.2401,travel,lowrank,16,0.17396,0.355025,ministral8b::TR05::18
ministral8b,TR05,18,5,711,71.4218,1.0591,0.9442,0.9644,0.0955,324.8008,travel,lowrank,16,0.189814,0.33828,ministral8b::TR05::18
ministral8b,TR05,18,6,711,11.5499,1.0362,0.965,0.9927,0.0411,331.9221,travel,lowrank,16,0.03954,0.094445,ministral8b::TR05::18
ministral8b,TR05,18,7,711,29.9109,1.0218,0.9787,0.994,0.0507,301.2658,travel,lowrank,16,0.073613,0.219242,ministral8b::TR05::18
ministral8b,TR05,18,8,711,160.112,1.1319,0.8835,0.9411,0.1282,223.3654,travel,lowrank,16,0.276668,0.595612,ministral8b::TR05::18
ministral8b,TR05,18,9,711,103.6409,1.1476,0.8714,0.9537,0.057,258.4435,travel,lowrank,16,0.219628,0.469711,ministral8b::TR05::18
ministral8b,TR05,18,10,711,65.3821,1.119,0.8937,0.965,0.0405,262.7981,travel,lowrank,16,0.178153,0.374441,ministral8b::TR05::18
ministral8b,TR05,18,11,711,28.9781,1.0775,0.9281,0.991,0.0253,280.3728,travel,lowrank,16,0.088823,0.226569,ministral8b::TR05::18
ministral8b,TR05,18,12,711,62.5439,1.0969,0.9117,0.9643,0.0747,295.9054,travel,lowrank,16,0.182469,0.341786,ministral8b::TR05::18
ministral8b,TR05,18,13,711,65.6719,1.1081,0.9024,0.9727,0.0392,274.5432,travel,lowrank,16,0.190675,0.401402,ministral8b::TR05::18
ministral8b,TR05,18,14,711,75.5288,1.1549,0.8659,0.9544,0.0408,293.5841,travel,lowrank,16,0.210533,0.383582,ministral8b::TR05::18
ministral8b,TR05,18,15,711,54.8376,1.1362,0.8801,0.9511,0.0274,308.6554,travel,lowrank,16,0.209986,0.326027,ministral8b::TR05::18
ministral8b,TR05,18,16,711,48.295,1.0451,0.9569,0.9905,0.067,264.1632,travel,lowrank,16,0.096296,0.271724,ministral8b::TR05::18
ministral8b,TR05,18,17,711,4.1732,1.0206,0.9798,0.9996,0.0188,339.6749,travel,lowrank,16,0.021716,0.039562,ministral8b::TR05::18
ministral8b,TR05,18,18,711,11.2783,1.0127,0.9875,0.9988,0.0321,294.0029,travel,lowrank,16,0.044463,0.115313,ministral8b::TR05::18
ministral8b,TR05,18,19,711,6.3348,1.0114,0.9888,0.9997,0.0235,328.471,travel,lowrank,16,0.026564,0.068935,ministral8b::TR05::18
ministral8b,TR05,18,20,711,85.1857,1.0785,0.9272,0.9803,0.1031,241.2658,travel,lowrank,16,0.140069,0.391268,ministral8b::TR05::18
ministral8b,TR05,18,21,711,57.0243,1.0789,0.9269,0.9908,0.068,271.2513,travel,lowrank,16,0.101599,0.327633,ministral8b::TR05::18
ministral8b,TR05,18,22,711,78.2874,1.0788,0.9269,0.9848,0.0949,252.7885,travel,lowrank,16,0.116939,0.350171,ministral8b::TR05::18
ministral8b,TR05,18,23,711,127.7464,1.1298,0.8851,0.9521,0.1566,223.5982,travel,lowrank,16,0.207044,0.551093,ministral8b::TR05::18
ministral8b,TR05,18,24,711,201.8019,1.2243,0.8168,0.8974,0.2348,240.5015,travel,lowrank,16,0.328062,0.906705,ministral8b::TR05::18
ministral8b,TR05,18,25,711,239.7823,1.5301,0.6536,0.7284,0.3359,187.7525,travel,lowrank,16,0.550697,1.38154,ministral8b::TR05::18
ministral8b,TR05,18,26,711,111.4265,1.1042,0.9057,0.9748,0.1386,284.1702,travel,lowrank,16,0.164843,0.484934,ministral8b::TR05::18
ministral8b,TR05,18,27,711,572.2446,1.7228,0.5805,0.5981,0.4231,157.0978,travel,monarch,2,0.592092,5.49754,ministral8b::TR05::18
ministral8b,TR05,18,28,711,200.3308,1.3617,0.7344,0.9075,0.1912,203.9045,travel,lowrank,16,0.312245,0.775473,ministral8b::TR05::18
ministral8b,TR05,18,29,711,370.8965,1.2533,0.7979,0.8782,0.1797,197.9274,travel,lowrank,16,0.353014,0.835081,ministral8b::TR05::18
ministral8b,TR05,18,30,711,50.8306,1.2578,0.7951,0.9872,0.0709,281.8342,travel,lowrank,16,0.100101,0.282268,ministral8b::TR05::18
ministral8b,TR05,18,31,711,85.6432,1.1995,0.8337,0.9736,0.0991,253.761,travel,lowrank,16,0.156384,0.403396,ministral8b::TR05::18
ministral8b,TR05,19,0,711,173.7874,1.2501,0.7999,0.9304,0.2029,237.1522,travel,lowrank,16,0.29634,0.79568,ministral8b::TR05::19
ministral8b,TR05,19,1,711,50.4401,1.1166,0.8956,0.9895,0.0869,289.8467,travel,lowrank,16,0.106009,0.277313,ministral8b::TR05::19
